word,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
other,-0.37311545,-1.4674934,1.1700168,4.0336494,-1.2981368,-1.0141648,-1.4776474,0.8901373,-0.8086088,2.7336447,-2.796161,0.76307267,0.102682486,1.7652178,-2.2024088,0.35255685,1.2818345,-1.1154886,-3.5818608,1.2008578,0.27220538,0.22139695,-1.7754676,-3.3658838,-0.078417495,-0.7458265,-1.3040003,1.7618879,0.7535968,-0.40113494,1.4818033,3.224957,-0.3609868,1.2258388,-2.2656689,-0.40331793,2.2344778,0.4024455,0.56158936,0.9792471,-0.53732526,2.7348802,-0.12228052,-0.665395,0.37022212,-2.1403008,-0.60678387,0.8134176,-1.8375388,2.4886231
their,-0.052458577,0.5823507,0.8450683,0.9892796,-2.4020274,-1.1917863,-1.0679402,-1.5649612,-1.6553521,1.9150721,-3.7979162,1.1188817,-3.326387,3.6255038,-1.2028275,2.0998702,-0.41820043,1.1296121,0.07968741,-0.17419887,-0.7312707,-2.4644456,-1.0484314,-1.409668,-1.429999,-0.33572993,1.3976982,2.0474107,-2.3601623,2.4037347,-0.48184288,2.582727,2.6143367,0.06825379,-0.05898335,-0.7243186,-0.7194724,-1.712209,-0.9311333,2.0530171,2.8355708,0.3391797,0.62420833,1.5696876,2.1778023,1.678694,-1.9371032,3.27892,-2.162786,2.8950758
its,0.46198314,0.32752642,1.8608979,1.4861933,-2.2912917,-1.6092045,-0.9050187,-0.2999877,-1.4747556,-0.6553692,-2.430066,0.54087985,-4.4085393,1.6603694,-0.6926283,3.8430705,-0.19004512,3.03385,0.8143646,0.5695611,0.4230443,1.6371051,-0.31074795,1.5573128,1.8520578,-0.65909964,1.3536268,-0.070094936,-2.4890165,0.18793975,-0.05539393,0.50260246,2.1908824,-1.6392734,0.001530611,-0.17039385,-0.75117916,-1.9987508,-1.8755964,0.756942,0.40668502,-0.0521038,-1.0741988,0.08110431,2.457782,0.17342418,-3.0651238,0.46163574,-0.8039548,0.09761641
first,-0.6529705,0.3483124,-2.4638362,-0.07838732,-0.44452333,-1.189466,-4.7749267,-0.34761795,1.715639,2.331433,1.5454283,0.742147,-0.36126322,-0.5379059,1.4636954,1.2934138,-0.65178293,-1.5129368,2.9559057,0.49740422,-0.3290923,-1.4694948,2.6988919,2.686632,-1.5075936,1.0952902,-2.050309,-0.9382521,-0.5479042,-1.4881165,-0.40873542,-0.14666688,-1.3451498,-0.23511124,-1.815521,-0.29207513,-0.67800254,-1.2093327,0.050617497,-0.8090002,-1.2487253,1.8915323,1.8094902,-0.040792152,-1.5901952,0.07591795,1.9510218,0.011934912,0.49966693,-3.7328682
they,-2.1826339,2.4601307,2.6439307,-1.0137715,1.7847646,-0.49288216,-1.6321125,0.8128809,0.68240786,2.9915414,-2.642825,-0.24133968,-2.7596993,2.3444264,0.051482536,0.27432722,0.7890165,-1.8795536,1.5223271,2.6125925,-2.403854,-0.69545895,-1.4617178,-1.3966032,-3.0247557,0.9135979,1.0674623,0.4027029,-2.0342815,-0.21110901,-2.4730155,3.9805486,1.7054299,4.3990145,2.2979214,1.9195459,-0.9674434,0.4964754,-0.570138,0.8175379,1.7590736,2.7426808,2.1472328,2.1640913,-0.064548485,1.0081786,-1.1865752,3.1684084,0.46068326,2.9805799
some,-0.56248367,0.90895355,-0.8573333,2.2495368,0.57187027,-0.019955106,-2.3477688,0.5882377,-0.5149812,1.8010805,-1.4553567,-1.8416762,0.45373133,2.210952,-2.63968,1.5918937,-0.11668339,0.030771183,-1.3594095,3.1781974,0.5278269,-2.157235,-1.8656191,-2.785653,1.2677829,-1.2940633,-0.60877895,1.8586046,1.2077092,-0.7994006,0.35254875,4.768047,0.28458005,2.1315482,0.27568954,0.18744774,-1.6841332,1.8070961,0.10414995,-0.034646038,0.103564486,1.4500079,0.41017944,2.4384596,0.70305717,0.13626157,-1.4922734,2.256711,1.3094369,0.8289394
had,4.468619,1.892346,0.39534503,2.4783654,-0.5050426,-3.680997,1.4913194,-0.41736683,1.8421048,0.0672553,2.4934683,3.0093935,-0.03518102,0.31968385,0.22718515,-4.4110975,-4.2767634,-1.0686084,-1.0801508,-2.039072,-4.3706503,-2.2498336,-4.6251755,4.8866777,-3.1191185,1.3757204,1.6595325,-1.1351116,-0.9595786,-1.0092328,-1.0486944,-1.1157337,1.3584539,-0.1442215,1.1239381,-0.7652996,1.8018932,-4.2206736,-0.4458547,0.5714549,-0.4279277,-1.7952788,0.1178282,3.0760915,-3.8795757,-6.8558297,-1.8601204,2.701585,-0.35601103,2.2862258
all,-0.6960137,0.37004057,-1.4858898,2.5345452,-0.9422436,0.019499555,-2.2923512,0.031972896,1.2833786,1.3234886,-0.8426656,-0.32533953,-0.02385266,1.879294,-0.89805865,3.4388368,-1.1594827,-0.7347541,0.21633278,0.6693834,0.34881485,-0.7219766,-1.6986824,-4.5962615,-1.1642623,1.2996936,1.0368327,0.19444771,0.35431302,-0.49538496,1.0638818,3.2681806,-0.7671065,2.4513175,0.1678393,-0.5693154,1.2285599,0.20672934,-0.59832686,0.99617904,1.0826699,1.0116976,1.7994043,-0.24339828,1.0088422,-1.1257647,0.82694554,2.2858973,-0.06562971,-0.32995754
more,0.3679051,-0.8536865,3.4432411,-1.8230731,-1.6889006,-4.8421144,-2.7599363,1.8633751,1.2677629,1.5106742,-2.2812529,0.70258754,-0.43380117,-2.7633598,-2.154905,0.18246812,-0.18953148,1.9758543,-4.5847106,2.2995894,-0.783676,0.56405586,-0.68424296,-0.63324404,-1.1486427,0.29610592,-2.724145,1.6971873,2.365356,1.0721754,-0.38184333,4.1041474,-0.422283,0.80775887,-2.3458722,1.3320729,2.6935232,0.72311425,1.2801871,-1.2287735,-1.7636176,5.3537574,4.115237,-1.9558284,-1.4423838,-0.6762446,-1.7121438,1.0329673,0.31896755,-0.17832142
most,0.970374,-0.58660495,0.54085314,0.25407222,-0.7176629,-2.935607,-5.423785,0.5649491,0.5337451,1.5465709,0.4331423,-1.1127955,1.3943954,0.34511524,-0.52583003,2.989204,-0.13237227,0.56586426,-1.0740526,2.3747118,-1.3295745,-1.0802906,-2.202214,-2.9388113,1.0309863,-0.6667855,-5.4512496,2.233787,0.9281643,-0.39361617,-0.52645975,3.766068,-0.15693952,-0.44260964,-0.228426,-0.94905895,-0.107147105,1.4844426,-0.18497056,0.41801476,-1.9332343,4.0074325,0.50223035,0.051196482,0.67752594,-1.0081753,-0.50925297,2.0557067,1.7216684,-4.158651
can,-2.2292836,0.4058708,-3.4507966,1.7195263,5.2913713,-4.1767983,-0.006276671,0.7136705,1.4890854,-1.6371431,-0.38656786,1.2538497,3.0490968,0.38892242,-4.2783737,-6.9046497,-1.6151686,0.44643384,-1.2151595,2.8707302,0.8846259,-2.4313123,-5.7387886,2.3128443,-1.8822649,-3.2721457,3.334946,0.46737102,1.6713063,-0.0027017416,-0.3258828,3.4964666,-4.6634083,-1.4895078,1.6949862,1.9350989,2.3658059,-0.87278014,4.5445614,5.2910485,4.8489614,-0.34075367,-0.93920463,-3.4478862,5.248979,-0.70658964,-1.003237,3.408621,2.2128556,3.5776079
been,-2.4367876,1.946144,-0.3251321,-0.6085732,0.008703678,-0.41053885,-0.74237657,0.72828615,-4.01234,-1.617456,-3.0216308,-4.6191096,-2.538153,-5.9608617,-5.255981,6.1879754,-0.11555146,1.7302346,-1.045161,8.784697,-1.1117629,-3.9927578,3.8400295,-2.6850426,-0.06975559,-0.38311416,0.6875336,-0.6172233,-0.67126703,-1.6605858,-0.7749062,1.9811898,3.3372717,3.1107368,-1.9048775,-2.202723,-6.1153274,2.0355613,-2.0849526,-1.3968952,-0.38244918,-6.242243,-1.6160172,-2.365758,0.052017443,-0.04460466,4.07745,4.2108316,0.1664665,0.48622617
such,0.99989194,-0.32773957,-2.1433232,0.39878058,1.7924578,-1.5892825,-1.1785346,-0.22381738,0.48413983,0.5506451,-1.1620272,-2.4427953,-0.8261029,5.075477,-3.3507593,-3.3718302,3.6056468,-0.20801096,-2.5694413,0.69004464,-0.80699927,1.9532113,1.1950855,-5.3519273,1.2064887,-1.1182714,1.8465519,2.2220278,-0.67977214,-3.3727994,0.21264055,2.3587146,-0.077289544,1.8364971,-0.74836636,-2.788773,-0.49547204,-1.0230744,0.8415329,1.6206197,-0.3422389,1.1849718,-0.46327156,1.4384693,0.3099214,1.9806727,-2.2216954,-0.04840939,-1.0533882,2.7835708
many,0.96904695,0.13230738,-1.1651739,2.087894,0.040367197,-0.24501045,-3.8210683,0.47788,-0.27767637,2.6876636,-0.77685326,-3.1877553,0.9927136,3.3965855,-2.5065126,2.0369709,-0.52682424,0.12996678,-2.564612,3.006753,0.32498533,-2.611846,-1.7028939,-3.4169366,0.886927,-1.2864046,-1.1100266,2.4614031,-0.30999777,-0.5163839,0.53037906,5.0532217,0.08455133,2.9959857,0.33180285,-0.64288247,-0.8713845,2.6312976,0.5565812,0.26326105,-0.18253668,0.3606703,-0.46565998,2.2290378,-0.11993923,-0.7489892,-0.7227459,2.3618026,1.6570077,0.33014357
who,0.078967266,-0.43047488,2.8749495,0.87864995,-0.9059989,3.4382384,-1.189999,-3.7976036,-0.33510157,2.9403675,-0.15378188,-0.44443086,-0.8161213,-1.5105882,1.7894635,0.7577286,0.90577525,-1.2383298,1.3081491,-0.7013413,-2.8106604,-2.5454319,1.8930861,0.13494435,-0.9399035,-0.21303011,0.11278791,-1.2570826,-1.665365,-1.2047507,3.5886562,4.738823,0.47288662,3.4089842,-1.0835259,1.4095845,-0.71118814,3.3275223,1.283814,-1.1657743,3.145725,-0.3292334,1.9002539,3.7379613,-1.6284863,1.9757912,1.2247579,-0.328541,0.7809913,2.3376822
new,-1.9584277,0.20993218,-0.16493359,0.8309135,-0.49918234,-0.2654302,-0.3887029,0.40239373,-0.5638239,4.0047207,1.3685827,-1.6511956,-1.0472177,-0.4575866,-3.399305,0.22543891,-0.5065928,-4.3715935,-0.19664983,-1.020253,1.4270086,-0.85910743,3.2093785,4.038842,-1.8360772,-1.2697324,-0.60164136,1.143984,-1.1504155,-0.26277968,-1.3146212,-1.4325621,-0.26217553,1.8370836,-2.1678612,1.1164768,-0.17290705,-0.24254514,-2.0203967,-4.7480106,-2.3043752,3.2227058,-0.8518858,-1.3579347,-2.1777408,-1.3551649,0.31281313,-1.3445864,0.70758915,1.3855722
used,-0.8113482,-1.8230851,-1.6715198,-1.6841046,2.8978467,0.9395016,-1.1175287,1.1320671,1.0818156,1.8062767,0.03166275,0.76268774,-0.75082403,1.4765161,-1.6381662,-4.18268,1.907534,-1.3308709,0.87537146,1.2373921,1.1879761,1.3827105,-3.065657,0.52502984,-0.33613417,1.0030746,-4.6115384,1.6001854,1.0806721,-4.2366037,0.059104595,4.0037875,1.5888373,0.18448232,-1.7521129,1.2189796,-1.8727218,0.2904909,-2.3381226,3.9893622,-2.2412076,1.12322,0.40393075,-3.3654323,3.5318575,2.0945168,-4.4540725,-2.3634663,-1.2687209,1.3527359
there,1.429935,0.30241895,1.7130581,-0.090336695,0.027773486,0.40900305,0.17362796,1.0831705,1.9744092,1.3791158,-1.1522102,1.7957562,0.38244042,0.30499935,1.5181212,-1.5367773,2.669723,-2.3079717,2.032745,1.6262475,-0.016532741,2.9587784,-5.5449595,-1.4843822,-1.1972054,0.022675516,1.3243917,0.07780656,1.1877434,-2.1012447,0.1278052,4.888666,1.6259022,3.240334,3.4832773,4.318929,2.2867332,0.5894549,-1.7103959,-1.2500184,-0.9595527,3.3564749,0.667188,2.0520563,-1.0667133,-1.0168912,-2.4765465,-5.893407,0.390648,-0.651364
after,0.96185786,0.8924159,-0.7388425,2.0415208,-0.8061403,-0.7047428,-1.0705578,-2.6969032,0.51272124,0.2902088,2.6232479,2.3657138,-1.9009542,-3.707858,3.0376225,-0.81875926,2.5388086,0.90351677,0.88317275,0.48721433,1.5492246,-3.1284497,3.267039,2.370094,0.09721398,1.0295739,-0.37582138,0.9653739,-1.4167497,0.0889326,-1.1928024,-2.0032845,1.0295788,1.1359919,3.1090472,-1.1978906,2.9450827,-0.94592375,-0.563738,-2.5187225,-0.5384376,-1.9418483,2.132229,0.5191407,-3.3590386,-1.3205469,3.0543811,0.8318167,-0.6686265,-1.4224125
when,-0.27128473,-0.39509848,2.0222306,0.9766954,-0.23392521,1.8180184,-1.4884726,-3.098824,2.9690936,0.6272303,1.0513498,0.6465699,-1.4349184,-2.278566,3.6837451,-0.7155714,-0.6497976,1.812311,3.266408,1.3172328,1.0790839,-1.899813,1.6685971,1.0930496,-0.5490609,1.7341666,0.49072996,0.73679733,0.0042885193,0.9068158,0.798052,0.07870663,-2.249805,1.6721194,0.5570742,0.94064295,1.1915212,0.43843076,1.3729037,-1.3707349,0.85129744,0.018458711,1.9810599,0.84240985,-2.0579872,0.737701,0.76364744,0.366848,0.036987484,1.5678957
into,-2.563821,2.096893,0.83237225,-2.300528,1.6751682,0.11198393,-0.975383,-1.3015987,0.14370094,1.2642729,4.141816,0.40595618,-3.1684346,2.9054098,0.62405115,-1.0243143,1.3999094,1.0534296,1.1310441,-0.23706844,-2.715052,1.9935186,1.4142448,-0.8057949,1.12615,1.6964483,0.95012796,3.629655,-0.5890381,3.3077676,-0.6264742,-1.2481624,0.15737334,-0.649967,-0.14053012,1.6004554,4.025776,3.2153585,0.12847365,2.1459205,0.43199486,-1.9366063,1.4784082,-0.15174283,-2.9877577,-2.6591623,-0.0056738723,1.6531957,2.0271316,0.40411064
american,1.2773039,-3.3154995,0.39685184,1.0068578,-2.2140398,1.5892024,1.2701643,2.2066686,1.1910055,0.5899288,2.0271986,2.546141,0.3798765,-0.623693,-1.7742745,-0.23768255,1.3404595,-2.3350577,-1.0241632,-1.8630458,-1.2126904,0.18889987,2.1633008,1.1253461,0.37888384,-3.2362847,-2.2676423,-3.4935236,-1.0981734,1.3629719,0.07329126,-0.23539823,1.3759989,-2.9843802,0.47583494,-1.7085716,-1.9439728,2.251063,1.8719841,0.29341632,2.0252924,2.4106216,-1.6138122,-0.40951616,-1.5638918,-0.63379216,1.3567483,-5.5412455,-3.1686943,-0.9927509
time,3.7233686,1.2372835,-2.0282662,1.209446,0.3241823,0.6481347,-1.3091443,-1.9133153,1.3500246,0.32720926,0.83046365,1.0395863,-3.0232613,-2.5503945,-1.1410463,0.7384718,-1.2281243,2.1178901,2.7106717,-0.38134345,-1.4133216,-1.0452772,-1.3003055,-0.56304395,-2.5065794,4.069566,2.5408866,-1.3404937,-2.6348104,-1.4142944,-1.6465658,1.375927,0.9578258,1.1261169,0.848857,2.0121548,-1.5678327,-0.32017437,0.31765267,-0.8699793,-2.0107858,1.9228908,1.8894417,-2.288056,0.84612507,-2.408936,1.6826478,1.4448413,0.11783643,1.8489403
these,-0.12348707,-0.55055976,1.9201663,3.6231153,-0.02420635,1.1462156,-1.8788776,0.19921067,1.189313,2.493128,-3.8127685,0.65101236,-0.77518463,3.2254555,-0.6591306,1.4320569,1.1274848,-0.7256995,-0.81147105,2.1517665,0.82426053,-0.583211,-2.384344,-3.772692,-0.801338,-0.6738477,0.892766,3.8392248,-0.8212605,-0.55795616,-1.067753,3.7844732,0.7166007,1.4919165,-1.1899225,1.6380224,1.28977,-0.30276492,-0.19550508,1.1201241,0.28939363,1.2764585,0.40405542,0.7284545,0.044922214,0.8133276,-0.21033922,0.50833684,0.86610544,2.613248
only,-1.5247626,0.35008317,0.81108063,0.1433505,-0.39343944,0.32617208,-2.0781214,-0.37622982,0.96910256,-0.02311276,0.07164487,-0.6235488,-0.8263968,-0.87347424,0.45255613,1.3670983,-0.9519234,0.5406758,1.5256668,2.7082736,-0.2862878,0.9093413,-0.54924905,-1.1291018,-0.9692706,1.9569997,0.7368585,0.057792358,1.231117,-0.6743484,-1.0071152,3.4062214,-0.36363226,0.8066531,-0.28982642,0.6041125,0.5378938,-0.29525262,-0.9742512,-0.84844905,0.5882649,0.586081,2.743267,0.67120063,1.0231107,-0.7093005,0.40185663,2.8105597,-1.0411862,-2.2218647
see,0.10852831,-0.67600036,-3.7186916,-4.431769,-0.30168107,-1.1551303,4.253543,0.25813565,-1.2977268,1.0079811,-0.9188311,-2.5214229,0.88602483,2.7715018,2.3164415,-1.1287167,1.1987811,-2.1459231,-0.9891764,-2.2027047,1.433318,2.0824995,-4.7813215,-0.6012899,3.3141632,-2.1803916,-0.45321968,-2.2041414,3.3889802,-3.8970053,-0.34829134,0.1879552,1.7081355,0.79232144,0.030854438,-0.44372982,-1.753897,1.1254212,1.8436935,5.7814054,-0.92467374,-1.5358104,0.49593234,-1.8903679,-1.0632702,0.6311928,-1.2058252,-3.4607158,1.3410428,-0.34139228
may,-1.6664777,0.57241297,-2.8980725,0.78560925,4.661736,-2.0426555,0.25327697,1.2853013,2.0976021,-0.81970024,-1.0987207,1.782063,2.3636885,-1.5264423,-2.439254,-4.9237337,-1.6328883,0.6946773,0.34263834,2.5286,0.6474226,-3.1222253,-1.8270447,2.8586743,-2.381494,-4.86122,2.9139495,1.124799,3.120394,0.42773718,-1.7419394,2.9477406,-0.73793256,-0.3408578,1.5063541,0.26245636,1.1248741,0.32689998,2.2887752,4.4181013,3.9403477,0.5525726,0.041354094,-2.1650796,3.5654044,-0.7054329,0.95243764,0.52150786,-1.4340732,1.9008329
than,-0.48420456,-2.5069337,1.3665854,-4.4042616,3.101669,1.9521296,1.8048229,-0.6399437,1.3290884,-4.224907,4.1918783,-2.5553882,5.390441,-0.63522494,-0.055580612,1.3460901,0.30365553,2.0477037,1.4739571,0.16743922,2.2995868,-2.0415785,-1.5940901,-1.264309,5.6396203,1.7671796,4.5256195,-2.7600658,-0.14661385,1.8351804,-2.7862954,5.229201,2.581225,2.9853406,1.8754277,0.5000246,-0.47697362,2.1596704,-1.5700452,2.959892,-1.097535,-3.7684827,3.7433589,1.4207255,-2.7598476,-2.1854877,-3.983115,-0.37691817,-0.073167264,1.8196692
world,4.166648,-0.6333492,0.06316041,-1.3511317,-0.8627525,-1.7816774,-0.6246933,-0.8235063,1.0823662,2.4472463,1.0673683,1.7588648,0.50841033,1.0402418,2.0809886,2.2517133,-2.6653898,0.6689046,-0.28052467,0.79001915,2.4512196,-0.3032198,-1.7153517,-2.1331887,0.26436388,0.5580705,0.24184923,-2.611212,-5.464738,-0.573256,1.5102744,0.41327095,-1.0863546,0.058515456,1.3151017,-2.3194668,-1.8501285,-1.4822264,-1.3387773,1.2181615,-0.82777953,-0.86500436,0.66259795,-3.0893624,0.8255414,-1.7380666,3.3149724,-1.7436842,0.84524035,0.3680737
i,-1.4008936,1.8594273,-0.5493678,-1.4511749,4.039154,0.9025291,2.952784,-0.84469026,1.2843546,-0.03422695,-1.4623678,0.47643182,-1.8923967,1.1322756,-0.76537144,1.8661808,0.40123308,-3.7202845,0.45196813,-0.6128465,1.6245018,0.6546947,1.2191541,1.7541752,-1.5231541,4.5741477,2.799791,-4.2323484,-0.060298454,-1.577697,1.7536901,1.4859707,0.4672358,3.6659493,1.8715167,0.24653181,-0.7565562,4.411953,0.13654977,-0.8637058,-0.83734274,0.69830227,1.3142742,1.0100118,0.3462161,0.7612562,2.7173524,1.9342484,-0.31452245,0.72476333
b,-0.15641142,-1.4475054,0.9375979,-2.477347,-0.22925504,2.5032,2.9799314,0.5872313,2.1396356,-0.7013909,0.6584227,1.7835517,2.7408934,-1.5522838,-2.1332762,-1.4502995,1.9519882,-3.3961625,-1.3816956,-0.6776045,-0.27595547,2.2650433,2.299183,1.1163074,0.6493044,0.9100385,-0.9709056,-3.470341,4.219084,-2.2339342,-0.6859729,-0.60967153,-0.64953667,-2.8396392,0.082950935,2.6563845,0.39437267,4.0527425,-0.37035805,1.8920314,1.0050328,-0.066105485,-0.19177511,1.1873293,1.357824,1.5678728,3.4933295,-2.170326,-1.0816423,-2.4873753
would,-2.1217995,0.41193953,-1.9764515,-1.0146006,3.7505882,-5.467024,-0.080901615,0.14639406,0.93101627,0.78011674,2.749209,3.532258,-0.609971,-3.1069221,-4.1403894,-4.553912,-4.3108296,-0.08732801,-0.95280194,0.68942815,-0.015897227,-4.448013,-1.4856048,3.6808336,-2.7532358,-2.93424,2.9532325,1.8796624,0.8425552,-0.020535735,-0.8836685,3.6678677,-0.7431777,0.8740602,4.678444,1.1692586,0.23916064,-0.4650435,1.9729943,4.6554112,3.4539924,-1.1519533,1.1773497,-1.1454692,4.2405214,-1.9057214,1.4846312,2.176345,-0.91011155,1.3941045
d,-0.17004842,-1.6133758,-0.13825092,-3.1987822,1.7312772,1.6785313,2.4235075,1.0237188,2.002343,-1.4511627,0.5911352,1.8211849,2.2952478,-1.4780902,-1.651139,-1.752177,0.113220125,-1.9693063,-1.4117632,-1.1060648,-0.5344721,0.93672293,3.7811787,2.1739805,1.1318973,0.5144358,-2.346359,-4.078173,3.1903615,-1.4524393,-1.880969,-1.3093044,0.4370881,-2.5852234,-0.09953564,1.8745193,0.5565099,4.5046463,0.43630204,0.80604726,0.09077184,-0.94267374,-0.71863693,1.2935541,0.81173974,1.425898,2.6283743,-2.9313743,-0.7963974,-1.2670764
no,-1.4378433,0.060113758,-1.457041,-0.43736,0.074625894,-0.4867481,1.7636746,0.64353573,1.2122108,-2.162225,-2.0865014,-1.1587883,-1.4187397,-1.476135,-2.301262,4.5247865,-3.068757,0.8400491,0.44491842,5.332044,0.45020133,0.99031943,1.3680984,-2.7277029,-0.28592837,2.9714298,0.9606116,-0.59432346,4.0317616,2.7012777,1.8775817,2.5702484,0.2963609,2.6234288,1.8279895,-1.4802827,0.5086677,1.211732,-1.7886971,-3.2483926,1.1343485,0.13260871,3.4955306,3.47921,1.8203616,-1.3531959,-1.9296185,0.7114329,-0.62225515,-2.8527539
however,0.42435127,-0.47922403,1.9555613,0.4734551,0.263416,0.64309984,-0.37970015,-1.9968414,1.0220453,-0.2995366,0.819562,0.09136734,-1.72478,-2.489591,1.0360866,0.13880414,-1.5232927,0.47238728,1.1529043,1.8534032,0.51160157,0.0077296686,-0.984553,-1.4905866,1.128673,-0.13471635,0.28300247,1.2916886,0.3335058,-1.0217646,-0.9403993,2.4680066,0.5043143,0.8895099,0.5244003,1.2371798,-1.6275501,-0.62159383,-0.62356937,0.16414808,0.06798867,-0.42316377,1.3746305,1.1084276,-1.3855346,0.27887765,-0.047358837,-0.80439955,-0.91514033,0.87744385
between,-0.3517378,3.0302184,2.8854318,2.0541887,-0.38620234,0.76492834,-1.5484002,0.83770066,-0.6582432,0.45957553,0.8368687,3.1760526,1.9002221,1.6286943,-0.18462306,0.26047823,1.493537,-1.1741192,0.31621054,0.82386744,1.679195,1.1536341,-1.5611572,-2.2216344,0.17787142,1.4919382,1.9239585,2.0373664,1.9405386,1.363321,-0.8423045,-1.3947761,0.23502001,-0.44616014,1.7619954,0.09237391,4.357155,2.9757235,2.8499613,1.9006034,0.9066913,1.2655814,-0.27719727,1.3579842,-2.1470132,-1.216194,-0.17683327,-0.23224844,-1.3764696,-4.2235274
about,-0.64253527,1.8026254,0.07409151,-2.820501,0.24195899,-0.5211481,-0.5835821,1.5466267,-0.10453195,-2.0767179,-0.29406002,0.74384034,0.68551815,-0.57364786,0.8568417,0.2210219,0.2619937,0.09186289,0.043606073,-0.6497271,1.4766451,-1.4786088,-2.361959,-0.8175865,0.9689857,-0.4727891,0.5599419,-0.33682156,0.7674952,2.120213,1.0089775,1.9935372,0.22167395,0.8153563,-0.07327224,2.1922376,0.8117707,2.8064644,0.6769195,-2.886714,-1.1375425,-0.6026604,3.829595,-0.16378897,-0.79899204,-1.9555706,1.6398131,-0.99971294,0.7099975,-1.4458543
over,-1.5180662,3.0937536,0.36511445,1.1075871,-1.4876293,-0.2378158,-0.795528,-0.49239072,-1.6018499,-1.1748117,1.4513384,1.6390611,1.1356655,-0.4271445,0.38250175,2.4462347,0.63815755,-0.6345076,0.48423138,0.06930559,1.9359266,-1.2429088,0.24220067,1.6141416,0.56860346,1.3353192,0.6853326,1.2639133,-0.2983224,0.24064715,-1.9336308,1.4967968,1.5896833,1.5885013,1.3940903,2.6919773,1.7274858,3.90168,-1.3256261,-0.9845426,1.4477024,-1.1292331,1.589916,0.39660937,-2.7692287,-2.944649,-0.551808,1.2090076,2.146869,-1.8901589
years,2.0613189,-0.8193797,0.2812441,-2.206151,-2.2577639,0.0044164704,0.017968964,-3.5636137,1.8117555,0.6338555,0.18756504,2.3201795,-0.631063,-2.8720648,1.0734917,-0.6383005,-2.3613794,2.9777713,0.3381225,1.5362923,-2.4989243,-2.653629,-1.9296151,1.8600554,-3.0166283,0.40596604,3.2517056,-2.6869526,-0.40052125,-1.1359835,-4.285283,0.35939288,4.421055,-2.488061,-0.39958653,3.9687898,0.8654892,1.9015418,-7.6081753,-1.0064538,-1.4185709,1.601626,3.7129214,-2.407067,-1.3918653,-4.7731233,4.4754853,-3.4028814,1.6739756,2.185177
states,4.803402,-0.6747576,3.597666,1.2891811,6.22616,0.28878567,-0.31856254,0.59014624,-4.1324716,-1.3877006,1.3366177,0.7162916,-4.478713,-3.135348,-0.72867507,-1.126222,-0.2898293,-0.85481286,1.4959778,-1.0799195,-0.60614794,1.8327235,2.5071492,-0.835831,-2.1220486,-0.36562037,-1.9439281,-1.4081508,-4.2798214,-2.3644893,-3.800737,-3.163019,1.8988795,3.4756799,-3.1909382,-4.922514,2.6356874,-1.2136611,-1.9898884,-0.8410918,2.3912828,2.0378504,3.5080638,-3.129168,1.8510866,1.0874995,1.7384824,0.2285254,0.64354885,-0.7865131
people,0.85221416,0.88420266,1.5082929,-1.8720101,1.2088488,0.012360982,0.8766326,1.1198399,-2.5461657,3.0320811,1.2643591,-0.015562558,0.2917459,-1.557414,0.17469877,-0.86513567,0.42281133,-0.74000454,-0.8316382,0.56931514,-1.7710329,-1.409616,-2.937997,-1.1207178,-0.48372373,-2.0199504,0.5464129,-2.3276508,-2.9111207,0.5366064,-0.5524305,2.3721073,0.62400395,1.3503143,0.60921586,0.14851195,-0.7162022,1.437801,-2.0426443,-1.444722,1.8841864,1.5091939,3.5432475,-0.6525164,-0.5954555,1.1314293,2.3547738,2.058076,-0.59817225,0.9274403
war,2.423137,1.4523854,0.683834,3.943507,0.0925908,2.3380113,2.8949347,1.0274044,2.136689,4.2103834,1.0241247,1.5900557,-2.65218,-1.2230222,3.6712985,-1.8634402,-5.432811,-2.4028933,-1.292566,-0.2510077,2.6563363,-3.0912375,1.9391601,-0.09344136,-1.5254084,4.2128296,1.3024626,-1.0684712,-5.315129,-1.4711905,-0.44328013,-0.4473427,0.90523124,-1.4126797,-0.36778563,1.7858814,-0.6172518,3.7806118,-4.0070534,2.1690187,-0.81047666,-0.37934676,-0.32921886,-1.308813,-1.7083436,-1.7094287,3.1777666,0.32173946,2.1891985,-6.980793
