word,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
publicly,0.51836,-0.49951,0.24437,-0.23844,0.18151,0.34754,-0.67283,0.15877,-0.73409,0.2566,-0.12123,0.43784,-0.61636,-0.61404,0.54184,0.25552,-0.63864,-0.19884,0.70108,-0.18282,0.38957,0.54238,0.70877,-0.43629,-0.10317,-2.0542,0.20769,0.31103,-0.67199,-0.34795,1.9294,-0.19104,-0.085538,-1.1013,-0.60223,-0.94609,0.36389,-0.056981,-1.2695,-0.30594,-0.043653,-0.47383,-0.24713,0.36198,0.15088,-0.33821,-1.7232,0.87976,-0.30256,-0.09161
flow,0.80613,0.10524,0.72275,-0.58241,-0.90924,0.053265,0.43714,0.13011,1.3539,0.87067,0.69443,0.18335,0.11597,0.019411,-0.51001,0.26938,0.60537,-0.46598,0.076059,-0.76549,0.73098,-0.66558,0.67883,-0.14214,0.50155,-0.60601,0.3476,0.50473,1.1474,0.51187,3.503,0.073009,0.36103,-0.49616,-0.55888,-0.19083,-0.56747,-0.13515,0.39565,0.76735,0.016697,0.26487,0.10677,-0.089525,-0.93198,-1.1446,0.81177,-0.17711,-0.097325,-0.2692
theme,0.36105,0.93597,-1.2774,0.48291,0.0052048,0.3373,-0.50719,-1.1982,-0.25211,0.59065,-0.65906,0.16714,-0.26527,0.34937,0.1959,-0.33587,-0.16777,0.15439,-0.11959,-0.15767,0.39997,0.085137,-0.61665,0.30206,0.74448,-0.42032,-1.1983,0.26287,0.12916,-0.47379,2.7376,0.22378,0.25572,-0.32575,-0.62324,-0.067927,0.059644,-0.66098,-1.4086,-0.13956,-0.61673,-0.29918,-0.77978,-0.4769,0.0036929,0.6526,0.14315,-0.52215,-0.081011,0.27975
widespread,0.30261,-0.30658,-0.23131,-0.011448,-1.0501,0.7712,0.18681,0.10421,0.4136,0.68016,-0.055985,-0.7415,0.20138,-1.4235,0.72008,-0.28635,-0.29577,-0.53695,-0.12074,-0.41192,0.0016613,-0.19754,-0.0019146,-0.50998,0.2547,-1.4132,-0.43306,0.0074038,0.4833,1.6232,2.6569,-0.011161,0.3366,-1.7599,-1.1005,0.091616,-0.6335,-1.141,-0.52981,-0.093032,-0.42835,0.42484,-0.34992,0.39943,0.83569,-0.014146,-0.76667,0.80132,0.29914,-1.125
township,-0.40405,0.77152,-0.36881,0.057639,0.65901,1.1557,-0.96539,-0.76335,0.028359,-1.7723,-0.55181,-1.2191,0.964,-2.225,-1.081,0.62406,0.2877,0.53786,0.26695,0.38403,0.2301,-0.21522,-0.09033,0.046457,-0.72295,-0.41152,0.32999,0.88828,-0.49037,-1.3681,1.4081,-0.43897,0.3544,-0.62311,0.88491,-0.81417,-0.16073,-0.52018,1.0285,0.62682,-1.3072,-0.24126,-0.058461,-1.0683,-1.2607,0.028494,-0.42391,-1.1652,-0.014257,-0.071355
respectively,-0.52994,0.59207,0.45076,0.37896,0.57816,0.29558,0.15021,-0.50286,-0.54195,-0.36253,0.60757,-0.50024,0.079843,-0.60927,0.33394,-0.35034,-0.31509,-0.098692,-1.0191,0.051366,0.39151,-0.54453,0.95456,-0.031732,-0.25045,0.10613,0.60626,-0.63589,-0.88265,0.23574,2.7395,0.18808,0.53282,0.17962,0.57122,-0.38247,0.33994,0.38798,-0.16243,0.15161,-0.1508,-0.0092045,0.16758,-0.64416,-0.80342,0.037302,-0.094485,-0.58737,0.1386,-0.32096
predicted,0.2535,-0.29349,1.2483,0.076522,-0.073597,-0.47648,-0.4995,-0.14377,-0.10141,-0.072368,0.11567,-0.61719,-0.10543,0.071725,0.69475,0.69612,0.37145,-0.82228,-0.53951,-0.52852,-0.098499,-0.66914,0.46349,-0.70407,0.82489,-0.8045,-0.58244,-0.14007,-0.6544,1.2664,2.1632,-0.065006,0.21921,-0.48373,-0.37342,-1.4389,-0.3024,0.19069,0.50073,-0.10003,-0.95346,0.47113,-0.32041,-0.27472,0.23845,-0.071408,-0.021689,0.85568,0.060607,0.69978
identity,0.1164,0.36908,-0.036143,0.45085,1.5023,1.2268,-0.40386,-0.20913,0.13825,-0.24319,1.0619,0.31274,-0.20842,0.0008231,0.31662,0.031286,-0.45729,-0.59455,0.78765,0.24068,-0.2099,0.32905,-0.54822,0.86702,0.15373,-1.6239,-1.2958,-0.52798,0.6697,-0.24711,2.108,-0.38984,-0.63607,-1.6152,-0.13949,0.47882,-0.63678,-0.85908,-0.37144,-0.088295,0.66014,-0.44023,0.18637,0.34421,-0.34397,-0.93611,0.30816,0.63841,0.81225,-0.79327
pledged,0.76992,0.077294,1.0262,-0.4011,0.3027,-0.10481,0.33699,-0.092489,-0.28559,-0.031552,-0.53597,-0.13836,-0.039491,-0.43263,0.13982,0.3267,0.54497,-0.3051,0.96892,0.11616,0.739,-0.0019523,0.02305,-1.3286,-0.24932,-1.3707,1.2296,-0.67955,-0.6017,0.1431,2.2512,1.3377,-1.4807,0.16827,-0.59954,-0.42258,-0.20026,-0.012454,-0.43137,-0.50635,-0.53828,-0.11602,0.37306,-1.0448,0.01431,0.10703,-1.2111,0.68309,-0.21398,-0.039677
choose,0.274,0.34878,0.37316,-0.26106,0.78886,0.15911,-0.26774,0.10121,-0.51412,-0.06796,-0.04572,0.13768,0.92519,0.40042,0.36501,0.77358,0.27704,-0.17097,0.85891,-1.1504,-0.01281,-0.20455,0.33699,1.0529,-0.063675,-0.99937,-0.33999,-0.92408,-5.0124e-05,-0.37621,2.5117,1.178,-1.6785,-0.49635,0.74312,-0.23415,0.18944,0.39354,-0.46498,-0.55831,-0.17056,0.023052,0.07645,0.70563,-0.28608,0.27137,-0.24242,-0.037662,0.14822,0.49155
pointed,-0.061579,0.13712,0.13052,-0.102,0.71459,0.29424,-0.25882,-0.54359,-0.10877,-0.64742,-0.38714,0.040682,-0.42531,-0.025299,-0.27883,0.10003,-0.27923,-0.53777,0.17683,-0.82591,-0.25268,0.093974,0.33131,-0.90406,0.54644,-1.5612,-0.022777,1.077,-0.71423,-0.15355,2.1593,-0.33416,0.73751,-0.55773,-0.4912,-0.45093,-0.060184,0.15205,-0.43605,0.27383,-0.08649,0.47697,-0.14963,0.071846,0.85419,-0.72209,-0.14134,0.61999,0.20953,-0.0048658
athletes,-0.64258,1.2225,0.21762,0.043937,-0.036189,-0.14187,0.0043862,0.078213,0.43474,0.27585,0.71396,-0.54147,0.023399,0.085307,1.3268,-0.28534,0.47777,1.0472,-0.56289,-1.1362,-0.63108,0.63893,0.70062,0.4619,0.039592,-1.111,0.013855,-0.80024,-0.87757,-0.39974,2.0119,1.7218,-0.27575,-1.0014,0.47845,0.31071,0.60175,0.58698,-0.76351,-0.114,-0.75971,-0.32174,1.1266,1.0846,0.76338,-0.45602,-0.73912,0.41942,-0.61516,-0.41447
achieved,-0.52141,0.62267,-0.051297,-0.25634,0.14279,0.14851,0.16759,0.076593,0.34418,0.93327,0.82491,-0.4104,-0.67657,-0.68697,-0.065315,-0.074564,0.62119,0.007006,-0.42978,-0.11937,-0.046605,-0.15638,0.021615,-0.81648,0.61064,-0.35496,-0.73411,-0.66459,0.1454,0.80926,2.7656,0.45299,-0.11677,-0.60957,0.46791,-0.40547,0.27657,0.95506,-0.87461,-0.4903,-0.53251,-0.95963,-0.23383,-0.63328,-1.1126,-0.33754,0.10666,0.41513,-0.16812,-0.018671
household,-0.3306,-0.051428,0.12803,-0.23014,1.8992,0.50977,-0.28244,-0.93733,-0.37083,-0.85796,0.60795,0.20002,1.4574,-0.54976,0.70406,0.29011,-1.4883,0.50019,0.18145,-0.6941,0.91566,-0.61113,-0.66815,-0.45997,-0.048241,-0.5239,-0.60518,-0.71411,1.0429,1.1528,2.1705,0.91182,0.96218,-0.17511,0.3133,0.91671,-0.39515,0.50456,0.90139,-0.086175,-0.05464,0.20565,0.40779,0.60852,-0.1535,0.025213,-0.51551,-0.49218,1.0282,0.36056
appearances,-0.53861,1.0229,-0.59706,0.095688,-0.58626,0.61837,-0.76904,0.41396,-0.6425,0.50515,-0.96848,0.0060671,-0.67595,-0.029103,0.89594,-1.2963,0.0028913,-0.19764,-1.2902,0.17525,0.20488,0.26018,1.363,0.40209,-0.74143,-0.097331,0.1763,-0.20142,-0.43981,-0.23689,2.3994,1.1081,0.9132,-0.55944,0.71968,0.73036,0.65448,0.45995,-1.2872,-0.98246,-0.12831,-0.025939,-0.67254,-0.10558,-0.76985,0.24406,-0.61019,-0.029555,-0.26225,0.13162
bear,0.57121,0.71624,-0.10722,-0.354,1.0103,0.62455,-0.67356,-0.2966,0.14884,-0.64063,-0.30318,0.78758,0.34078,-0.2071,0.21783,0.6245,0.60284,0.069331,-0.76017,-0.034367,-0.14013,-0.58553,0.20887,-0.42097,-0.18276,-1.4074,-1.3744,0.50943,0.34844,-0.93932,1.7419,0.46836,0.36162,0.051057,0.041189,0.070042,-0.44726,-1.0308,0.27728,-0.65125,-0.80276,-0.29095,0.050477,-0.028209,0.63405,-0.7284,-0.064858,0.0087279,0.13339,-0.061488
factor,-0.13508,0.64285,0.47001,0.38433,0.63782,0.80619,1.0633,-0.093715,0.61549,0.86553,0.7366,0.070487,-0.52103,-0.216,0.13957,0.42124,0.19796,-0.37795,-0.24283,-0.22027,-0.20754,-1.2214,0.38439,0.16929,-0.07804,-1.0305,-0.90509,-0.32155,0.96747,0.90569,2.3381,0.99327,0.41942,-1.3073,0.15502,-0.59118,0.018781,-0.089312,0.0073657,-0.013588,-0.6654,0.19567,-0.81002,-0.026828,-0.006871,-0.074112,0.36013,0.38322,0.76733,0.92526
motion,0.13602,-0.83495,-0.060211,0.55017,-0.24265,1.0074,0.92941,-0.16773,-0.011126,0.64435,0.093057,0.072024,-0.13763,1.1175,-0.25917,-0.053792,-0.37649,-0.54975,-0.57263,-1.3232,0.85574,0.40389,-0.063676,-0.75032,0.49172,-1.0724,-0.15293,-0.21103,-0.68055,-0.20921,2.6993,-0.60687,-1.0666,-0.9313,-0.49898,-0.3848,0.92632,-0.54815,-0.3113,-0.39111,-0.049082,0.74427,-0.77411,0.11944,-1.0333,-0.10108,0.68318,-0.1106,-0.27536,0.11069
increases,0.16279,0.16089,0.75338,-0.79116,-0.2545,0.8061,0.6368,-0.34393,0.9801,0.68925,0.51383,-0.55836,0.59182,-0.66739,0.37331,0.5011,-0.042939,-0.59029,-0.011096,-1.0961,0.46281,-1.5073,-0.017389,-0.44585,-0.34328,-0.96661,-0.052533,0.10026,0.61671,1.1925,3.0693,0.97068,0.63797,-0.5284,0.13354,-0.67734,0.020964,0.002018,0.24671,-0.10309,-0.80627,0.47668,-0.16655,0.18417,-0.25023,-0.73618,0.35552,0.59514,0.090869,0.67189
hired,-0.029005,-0.45273,0.53181,-0.23578,0.056963,-0.14475,-2.1104,0.18843,-0.65172,-0.64321,0.25542,0.97465,-0.54739,0.12125,0.69857,-0.39802,0.17007,0.86338,-0.22894,-0.61075,0.51214,0.48325,-0.11113,0.05853,-0.74465,-1.222,-0.09071,-1.0429,-0.40424,-0.57051,1.5108,-0.064169,-0.236,-0.87919,0.37618,0.55125,-0.24451,0.085145,0.85322,-0.34469,-0.096021,0.31058,0.039618,0.2027,0.15457,-0.86695,-0.78622,-0.018408,-0.51555,1.004
writes,-1.0108,1.103,-0.2986,0.062633,-0.12892,0.12879,-1.0499,-0.86438,0.27639,-0.56391,-1.0155,0.82774,-0.67858,-0.53908,0.98275,-0.19762,-0.10534,-0.96515,0.93981,0.10012,-0.56252,1.0463,0.16288,0.67717,1.1902,-1.0266,-0.63365,-0.48901,0.4557,0.037857,1.4052,-1.2259,0.30662,-0.14317,-0.88817,-0.10968,-0.66389,0.13724,0.68099,0.57704,1.4465,1.2404,0.15592,0.34391,-0.079751,0.77989,0.407,-0.33017,-0.93699,1.2323
ninth,-0.40633,-0.033606,-0.17233,0.43543,1.3589,-0.35976,-0.86899,1.1931,0.31852,-0.44344,-0.39235,-0.58266,-1.0198,1.012,0.17608,-1.6176,0.11715,-1.0703,-1.0044,0.36526,-0.64942,-1.0998,-0.64674,-0.15054,0.16479,-0.72555,0.27291,-0.73467,-0.23148,-0.66967,2.5123,-0.016021,0.25347,0.95152,0.25671,-0.099066,0.74436,0.91438,0.20886,-0.21385,-1.0506,-0.54327,-0.50031,-0.36716,-0.39164,0.5103,0.66144,-0.8687,-0.067803,0.24486
hills,0.60364,0.91951,-0.22836,0.36288,-0.28581,-0.44339,-1.2829,0.0059093,-0.075108,-0.77295,-0.86923,-1.2051,0.039802,-1.0682,-0.64026,0.90013,1.0334,0.62964,-0.54801,-0.18867,-0.37192,0.8151,-0.39079,0.62235,-0.74746,-0.30262,-0.62401,0.93578,-0.40388,-0.83814,2.0785,-1.1132,0.27288,-0.32137,1.133,0.010396,-1.0215,-0.46653,0.90491,-0.54519,-0.50095,0.18351,-0.15154,-0.29489,-0.20705,-0.21333,0.8759,-1.2888,-0.59672,-0.35851
castle,1.7074,0.63215,-0.78245,-0.17614,0.55596,-0.35278,-0.32751,0.72101,-1.3859,-1.2841,-0.82173,0.25441,-0.097553,-1.4744,-0.013532,1.4626,0.96734,0.23698,-0.91469,0.66287,1.0199,-0.37806,-1.1342,0.23296,-0.10222,-0.70897,-0.79689,0.43077,-0.086814,-0.1598,1.3472,-1.1662,0.55725,-0.20311,0.75358,0.88113,0.38689,0.037605,-0.2202,-0.67409,0.68045,-0.066732,-0.41399,-0.078218,-0.73416,0.46108,-0.021824,-1.772,0.015028,-0.78403
references,-0.096974,0.96372,-0.68305,-0.37641,-0.13793,0.90074,-0.038548,-0.9145,-0.63084,0.57173,-0.79193,0.5899,0.37298,-0.34425,0.44274,-0.39465,-0.44306,-1.1108,0.23762,-0.023658,0.092387,-0.016106,0.74637,0.30437,0.30965,-0.69256,-1.1063,0.075624,0.33088,-0.44239,1.9975,-0.81551,0.29138,-1.0903,0.032074,0.74579,0.066586,-0.76702,-1.244,0.56832,0.85656,0.58145,-0.16058,0.75746,-0.017964,0.36705,0.3548,0.92263,-0.087408,-0.57278
bombs,1.2184,-1.0649,1.5754,-0.50056,0.5142,0.31915,0.039111,-0.41482,-0.12698,0.054856,-0.44737,-1.2784,-0.47948,0.55328,-0.0082454,0.38323,0.049326,0.9798,-1.5502,-0.20804,0.69771,0.15611,0.53549,-0.045741,-0.28519,-1.3601,-0.19023,0.87502,1.7116,-0.66634,1.915,-0.45151,-0.60269,-0.3921,0.98398,1.3005,0.68253,-0.34927,-0.49317,1.3236,-0.037958,0.045447,0.5427,-0.55258,1.7229,0.90524,-0.15988,0.95157,0.044511,-1.09
regulations,-0.94215,-0.94484,-0.804,-0.10946,-1.5425,0.0029611,-0.011427,-1.2127,0.61933,-0.73847,0.27687,0.7722,0.0088748,0.14102,0.65718,0.49482,-0.21712,-0.30586,0.97006,-1.3157,0.78126,-0.59675,-0.32599,-0.40935,-0.42847,-1.3786,0.16435,0.078634,0.211,-0.11578,2.7631,0.14864,-0.83282,-0.80103,-0.062432,0.086916,0.83868,-0.24774,-0.60181,0.37061,-0.88204,-0.59135,1.6762,1.1468,-0.56886,-0.10358,-0.40327,0.94012,0.84977,0.10163
pitch,-0.33965,-0.24803,-0.6481,0.62051,0.29826,-0.45198,-0.38115,0.81756,-0.40614,0.27121,-0.21874,0.33861,-0.49452,0.35759,-0.11807,-0.26543,0.44385,-0.44293,-1.0998,-0.98941,-0.92794,-0.47178,-0.0089412,-0.2872,0.58845,-0.6116,1.0204,0.75432,1.1344,-0.87808,2.817,0.38114,0.59777,0.49011,-0.11849,0.12183,0.55379,0.55295,-0.073362,0.41087,-0.10431,0.16077,-1.0834,1.0741,-0.1629,-0.014563,0.42376,-0.14736,-0.32872,0.51617
chart,-1.6816,0.76384,1.1568,-0.40604,-0.35952,0.19687,-0.92518,0.23264,0.47851,0.35829,0.66223,-0.56784,-0.33983,1.416,0.31558,-0.54823,-0.50097,-1.0004,0.11254,-0.15371,0.36662,0.019692,1.5643,1.1373,0.15473,0.49507,-1.8991,-0.59131,-0.072258,0.72449,2.8208,-0.55856,0.48846,0.38303,0.41023,-0.4991,0.67945,-0.11614,-0.43858,-0.95832,0.070877,-0.97061,-0.011587,-0.85868,-0.95227,0.044491,0.46454,-0.06393,0.27141,-0.38695
investments,0.95835,0.13064,0.51164,0.34535,-0.06415,-0.27656,-0.48756,-0.75661,-0.2019,0.71597,-0.040409,1.3612,0.041117,-0.6127,-0.16272,0.6725,0.95652,-0.029451,0.32244,-0.011185,1.5799,-0.77952,-0.21869,-0.72338,-0.7678,-0.63577,0.31201,-0.51507,0.2014,0.33562,2.8377,0.62537,1.1276,0.20955,0.066334,-0.57565,-1.5496,0.057036,0.26193,-0.55983,-0.63027,-0.38574,0.93732,0.236,-0.30569,-0.8943,-0.71475,0.7347,0.53343,0.62727
exhibition,-0.10271,1.2134,-1.2309,0.83255,0.15309,-0.96115,-0.88892,-0.86626,-0.035687,0.26839,-0.13393,-0.59876,-0.26503,0.23193,0.9857,-0.50515,0.13128,-0.071684,-1.0783,0.20389,1.4217,-0.18825,-1.0615,-0.70467,-0.005176,-0.093173,-0.76262,-0.32983,-0.12487,-0.74265,2.1317,0.19213,0.068777,-0.99992,-0.74221,0.76096,0.78703,1.3741,-0.68709,0.17811,0.22869,-0.89036,0.34158,-0.40021,0.31338,0.62908,-0.13767,-0.42501,-0.090269,-0.34144
trained,0.43771,-0.73958,0.12275,-1.1466,0.11891,-0.43912,-0.80399,0.5446,0.018541,-0.4712,0.96008,0.051942,-0.022358,0.25711,-0.37339,-0.33304,0.45172,1.3534,-0.78091,-0.40605,-0.51032,0.99158,0.3443,0.36031,-0.15085,-1.5655,-0.3132,-1.2108,-0.73743,0.083283,1.8616,0.044435,-0.42668,-0.9375,0.86999,0.83407,0.063085,0.96116,-0.1358,-0.097297,0.17601,0.043733,0.51949,0.36973,1.1022,-0.83647,-0.36895,-0.3443,-0.91035,0.51517
clashes,0.62769,-0.44626,0.014515,-0.022416,-0.63149,0.14427,0.41765,0.92078,-0.83698,-0.50203,-0.65567,-2.2083,-0.75134,-0.62243,0.27546,-0.09368,-0.027797,-0.48278,-0.93406,0.33291,-0.20753,0.71489,0.6889,0.6362,-0.50604,-0.67256,0.26027,0.11718,0.41205,1.1953,2.6959,0.2152,-0.23593,-0.31604,-0.18465,0.78122,-0.40099,-1.936,-0.55129,1.2164,-0.89473,0.64255,-0.65801,-0.19608,1.2035,-0.16542,-0.24625,0.45949,-0.35319,-1.6184
earthquake,1.5208,-0.27971,0.84536,0.47431,-0.35396,0.49079,-0.040919,0.034508,-0.26081,-0.25874,0.13343,-1.5149,1.5129,0.12598,0.52944,0.071237,-0.54131,0.64813,-1.4127,1.4262,-0.30544,0.19201,-0.7204,-1.503,1.7739,-0.24762,-0.47665,0.26842,0.31204,-0.11455,2.6121,-0.060375,0.28814,-1.0506,-0.9569,0.97923,0.40706,-1.1115,1.5107,0.16373,-1.6785,0.37958,0.35187,-1.5464,-0.45882,1.0433,0.32864,0.69501,0.28752,-0.50023
photo,-0.60795,1.2315,0.79654,0.66716,0.49338,-0.48767,-0.97728,-1.0577,0.41083,-0.52807,-0.58746,-0.51252,-0.064087,0.67113,0.74768,-0.22974,-1.4505,-0.68422,0.085624,-0.53204,0.78955,0.6819,0.0046342,0.1556,-0.034099,-0.77754,-1.2403,0.16758,0.34289,-0.49846,1.6849,-0.29926,-0.47116,-0.87112,-0.47572,0.98179,0.27886,0.086174,-0.5508,-0.74459,1.5878,0.37276,0.22231,-0.62783,0.7609,-0.26446,0.75162,-0.35234,0.39079,0.1189
crown,-0.26323,1.3943,-0.87454,1.0023,1.0173,0.19962,0.25199,0.59071,-0.10039,-0.83954,0.22795,0.58767,-0.59569,-0.45963,0.27867,0.7659,-0.11835,-0.083732,-0.76715,-0.1434,0.47982,-0.65432,-0.04736,-0.21881,-1.1508,-1.6781,-0.66261,-0.17031,-0.2344,0.4239,1.4788,0.17327,-0.3485,0.70005,0.73753,0.09293,-0.0036559,0.76866,-0.90138,-0.5856,0.40745,-0.16437,-0.25788,0.40889,-0.49597,-0.33609,-0.9596,-1.5029,0.12852,-1.1612
victim,0.45682,-0.2758,0.028958,-0.27352,1.2668,1.2282,0.28452,0.76176,0.71332,-0.15033,-0.16637,-0.26148,-0.5831,-0.10381,1.1198,-0.70723,-0.60015,-0.513,-0.2387,0.50162,-0.54089,0.72034,-0.38592,0.14875,0.29043,-2.283,-0.42235,-0.32739,0.48932,-0.047619,1.7855,-0.3551,0.28397,-0.60013,-0.18232,0.5114,0.3842,-0.68795,0.44407,-0.52882,-0.40592,0.3178,0.27673,0.20962,0.94911,-0.63205,-0.16673,-0.41623,1.0483,-0.10997
thanks,0.047381,0.31335,0.057291,-0.37068,0.21877,-0.39,-0.50926,0.12473,0.1759,0.98902,0.092463,0.04296,-0.099617,-0.38458,0.067236,-0.32367,-0.01838,-0.59051,-0.2644,-0.064293,-0.022127,-0.15892,-0.34324,-0.60366,0.52428,-0.97184,-0.12963,-0.16221,0.39155,0.29095,2.752,1.0999,0.49756,0.14614,-0.22749,0.10083,-0.18587,0.74478,-0.21412,-0.88438,0.13451,-0.022929,-0.40435,-0.47926,-0.07859,0.3045,-0.086428,-0.056792,0.21143,0.073135
temporary,0.47778,0.41216,-0.14967,-0.48228,-0.25035,-0.25456,-0.32683,0.63199,0.33567,-0.72706,0.17667,-0.22869,0.61841,-0.18477,0.56902,0.66366,-0.19691,-0.45995,0.4822,-0.60156,0.45434,-0.65545,-1.5129,-0.61088,-0.78155,-0.5527,0.62625,-0.15425,0.68204,0.8038,2.9198,-0.10179,-0.37586,-0.45919,0.0042957,0.92267,1.31,-0.33353,0.014124,-0.27698,-0.48,-0.098187,-0.068129,0.47008,-0.40145,-0.66152,-0.30451,-0.10319,-0.32899,0.27232
watched,-0.31384,-0.23372,0.73334,-0.18229,1.0334,-0.7288,-1.1991,0.33442,-0.29429,-0.23607,-0.15939,-0.81972,-0.23241,0.5413,0.92577,0.057386,-0.54564,-0.11257,-0.89943,-0.75945,0.35247,0.88944,0.46132,-0.013023,0.55293,-0.96904,-0.25269,0.43401,-0.18077,-0.24528,1.7788,0.86255,0.63529,-0.76639,-0.49808,-0.051833,-0.16304,0.045474,-0.19508,-0.55506,-0.52396,0.27589,-0.51241,0.054541,0.32031,-0.15007,-0.092417,-0.38913,-0.42574,-0.20341
function,1.1364,0.32398,-0.10918,0.2742,1.3334,0.2754,1.521,-0.45579,0.40929,0.012497,1.2748,0.49354,-0.199,0.074395,-0.16995,0.59628,-0.27324,-0.12143,0.57728,-0.67094,-0.11764,-0.99556,0.12686,0.49884,0.16235,-0.14154,-0.51495,-0.18251,0.23178,0.36062,3.236,0.13446,-0.13822,-1.492,-0.054637,0.18897,1.0298,0.35073,0.19295,0.8845,0.30361,-0.45686,-1.1892,1.0468,-0.85233,-0.22728,0.66999,-0.086407,0.43335,0.59052
recalled,-0.15159,0.033405,-0.098735,-0.168,0.33546,0.17799,-1.1392,0.19388,-0.43692,-0.29074,0.0087848,0.36606,-0.63887,-0.28558,1.1543,0.095262,-0.76828,0.090612,-0.17123,-0.35249,-0.063935,0.89757,0.42554,-0.51444,0.56121,-1.4028,0.18702,0.32378,0.052441,-0.28092,1.3911,0.22168,0.094386,-0.088833,0.15094,0.0054837,0.39451,0.26935,0.29621,0.17492,-0.25129,0.65353,-0.24293,-0.3988,0.79472,0.42919,-0.59173,0.0048254,-0.56294,0.35704
establishment,-0.099743,0.035393,-1.1539,-0.29647,0.10904,-0.39662,-0.15743,-0.23541,0.05536,-0.37063,0.090645,-0.16329,0.012973,0.22585,-0.91397,0.1613,0.12499,-0.0049952,0.41196,0.6335,0.71313,-0.11309,-0.79558,-0.23615,-0.34413,-1.4416,-0.059056,-0.57331,-0.22009,0.63825,2.667,-0.052927,-0.86694,-0.66928,-0.46693,-0.16525,-0.1213,0.34012,-0.97064,0.11369,-0.42342,-0.79983,-0.13944,0.040146,-0.24494,0.29392,-0.66285,0.23465,0.023362,-0.15397
catch,0.05097,-0.58302,0.52854,-0.29016,0.4645,-0.23776,-0.92569,0.11286,0.9455,0.50606,-0.31356,0.91192,-0.23352,0.76829,0.38119,0.03595,1.1006,-0.69682,-1.4661,-0.61812,-0.23833,0.077579,0.67397,0.16424,0.9776,-1.4479,0.44068,-0.022417,0.99546,-0.84017,2.1798,0.76984,0.038056,0.58948,0.4314,0.24135,0.024798,0.25432,-0.13002,0.032039,-0.42749,0.86448,0.072871,0.83733,0.033924,-0.060548,0.3588,-0.26135,0.63284,-0.14244
fishing,-0.13232,0.18006,-1.0594,0.59608,-0.6908,0.16874,-1.6022,0.16851,1.0291,-0.7285,0.047098,0.74194,1.4211,0.80425,0.117,-0.23278,1.2853,0.64335,-1.0072,-0.51566,0.44103,-0.028989,-0.11662,0.07189,0.91593,-0.9096,0.579,0.24245,1.095,0.080873,2.5682,-0.16619,-0.12433,0.91001,0.16994,0.60559,-0.72045,-0.20925,-0.30516,0.76212,-0.99834,-0.023212,1.3668,0.59502,0.16208,-0.93854,-0.69975,-0.022707,0.81126,-0.6539
inches,-0.32362,1.3727,1.8248,-0.41504,0.20331,0.82476,0.32654,-1.1756,0.20605,-1.0347,-0.95486,-1.2832,0.35783,0.26618,0.27188,0.14878,-0.73068,-0.18891,-1.3245,-0.62587,-0.83051,-0.17048,1.5652,-0.68311,0.08474,0.065149,0.46231,1.494,1.2204,-0.12577,2.4127,0.18414,0.20934,0.55391,0.32334,0.10918,0.096234,0.54235,0.60163,-0.49279,-0.15875,0.051479,1.3198,-0.30177,-0.83737,0.8233,1.2513,-0.74276,-0.25769,-0.35476
purchased,0.34903,0.15761,0.56645,-0.10453,0.041907,0.1475,-2.1547,-0.74341,-0.11384,-0.32126,0.42868,0.75767,0.44449,-0.83276,0.48102,0.45237,-0.46912,0.66654,-0.48474,-0.14974,1.3176,-0.63947,-0.14359,0.085199,-1.0985,-0.87121,-0.28763,-0.30724,0.48182,-0.44434,1.7826,-1.01,0.10581,0.16757,0.51031,-0.14461,0.25335,0.4602,0.096271,-0.15771,0.84637,-0.39463,0.34159,0.1448,-0.58848,0.066222,-1.3236,-0.77597,-0.413,0.18399
performances,-0.24718,0.61633,-1.163,-0.088879,-0.3127,-0.2246,-0.32985,0.18853,-0.54615,1.5723,-0.3191,-0.29223,-0.35573,0.33648,0.6148,-1.0236,0.32033,-0.10541,-1.0059,-0.79526,0.82014,0.7199,0.33042,-0.1359,0.22779,0.38294,-0.83812,-0.25691,-0.5813,-0.44656,2.9177,0.82518,1.4487,-0.84767,0.46425,0.58243,0.86126,0.78723,-1.1771,-0.42705,-0.39353,0.096824,-0.43648,-0.58965,-0.10112,0.21051,-0.12274,-0.092735,-0.87536,0.65428
teaching,-0.58487,0.58575,-1.1334,-1.5224,0.31411,-0.084636,-0.48319,-0.90136,-0.016844,0.30263,0.34455,0.15236,0.1338,-0.51788,-0.29465,-0.55862,-0.30351,0.90591,0.58533,0.41546,0.49168,1.2202,-0.11917,0.37367,0.57177,-1.1433,0.038749,-1.3735,-0.70446,-0.44613,2.9512,0.22637,-0.50133,-1.3068,0.2981,0.64722,-0.0031109,1.1478,0.24697,0.48651,0.0066458,-0.77367,-0.14138,0.98119,-0.094693,-0.095277,0.73244,0.31572,-0.84247,0.50466
